order_id,customer_id,product,quantity,price,order_date
ORD-004165,CUST-0173,external ssd,1,188.52,2025-11-24
ORD-002023,CUST-0090,wireless mouse,8,33.98,2025-09-04
ORD-003114,CUST-0225,external ssd,2,187.86,2024-02-14
ORD-004523,CUST-0305,laptop stand,1,36.94,2025-07-20
ORD-002129,CUST-0169,desk lamp,1,48.89,2024-03-23
ORD-000826,CUST-0043,mechanical keyboard,7,124.65,2025-11-03
ORD-000774,CUST-0379,laptop stand,1,34.47,2024-09-03
ORD-002908,CUST-0274,external ssd,3,182.2,2025-10-06
ORD-001052,CUST-0285,notebook,1,11.08,2025-07-02
ORD-000153,CUST-0171,desk lamp,6,38.51,2025-04-15
ORD-000876,CUST-0309,laptop stand,2,57.21,2025-07-20
ORD-000769,CUST-0229,headset,5,99.75,2024-06-04
ORD-003903,CUST-0088,webcam,8,100.03,2024-10-08
ORD-000273,CUST-0125,mechanical keyboard,4,61.41,2025-05-02
ORD-003599,CUST-0021,wireless mouse,4,19.94,2025-12-04
ORD-002529,CUST-0354,webcam,3,119.76,2024-05-03
ORD-001784,CUST-0164,desk lamp,6,50.9,2024-08-10
ORD-000722,CUST-0355,desk lamp,8,31.22,2025-02-11
ORD-001687,CUST-0259,headset,8,69.82,2025-02-14
ORD-001090,CUST-0027,desk lamp,3,60.86,2025-05-06
ORD-000919,CUST-0280,external ssd,3,148.73,2024-08-13
ORD-004306,CUST-0054,usb-c hub,4,82.15,2025-07-07
ORD-000198,CUST-0334,desk lamp,2,28.72,2025-12-17
ORD-000816,CUST-0018,laptop stand,2,54.6,2024-10-19
ORD-004442,CUST-0063,webcam,2,83.92,2025-05-24
ORD-000016,CUST-0365,usb-c hub,1,79.8,2025-09-19
ORD-000130,CUST-0378,headset,5,59.52,2025-01-24
ORD-004288,CUST-0010,monitor,4,421.05,2025-12-24
ORD-002215,CUST-0330,usb-c hub,3,65.73,2025-01-20
ORD-003004,CUST-0132,wireless mouse,8,18.82,2025-10-09
ORD-003323,CUST-0390,headset,4,30.58,2024-03-22
ORD-001931,CUST-0116,desk lamp,8,51.06,2025-03-10
ORD-003658,CUST-0399,wireless mouse,5,42.11,2024-01-04
ORD-002792,CUST-0395,webcam,3,98.91,2024-01-16
ORD-003755,CUST-0006,notebook,8,7.29,2024-07-23
ORD-001448,CUST-0159,monitor,5,169.16,2024-08-09
ORD-002388,CUST-0263,laptop stand,2,40.15,2025-12-05
ORD-001381,CUST-0163,usb-c hub,2,40.95,2025-06-18
ORD-003784,CUST-0142,external ssd,7,193.94,2025-08-19
ORD-000248,CUST-0181,external ssd,7,204.73,2025-10-20
ORD-000824,CUST-0079,desk lamp,1,25.23,2025-06-15
ORD-003765,CUST-0342,webcam,2,61.42,2025-09-22
ORD-002919,CUST-0049,desk lamp,8,42.51,2024-04-30
ORD-002149,CUST-0167,monitor,7,135.6,2025-06-09
ORD-000043,CUST-0095,desk lamp,8,27.08,2024-11-23
ORD-001388,CUST-0331,webcam,2,75.44,2024-03-19
ORD-002967,CUST-0211,usb-c hub,5,75.41,2024-07-11
ORD-002167,CUST-0154,notebook,2,12.12,2024-01-26
ORD-001175,CUST-0026,webcam,8,112.2,2024-11-07
ORD-001558,CUST-0148,monitor,6,182.37,2024-08-03
ORD-001319,CUST-0010,notebook,3,9.3,2024-09-02
ORD-000607,CUST-0220,usb-c hub,6,89.76,2025-11-01
ORD-004225,CUST-0395,mechanical keyboard,3,144.11,2025-12-20
ORD-002218,CUST-0063,monitor,3,197.5,2024-06-04
ORD-001892,CUST-0166,external ssd,7,137.74,2025-08-09
ORD-003901,CUST-0246,laptop stand,1,43.75,2025-10-29
ORD-004274,CUST-0227,monitor,5,224.44,2025-09-27
ORD-000271,CUST-0189,headset,4,159.76,2024-03-17
ORD-003769,CUST-0133,webcam,3,30.44,2024-04-28
ORD-003187,CUST-0273,external ssd,1,204.22,2024-07-14
ORD-004406,CUST-0179,notebook,6,6.27,2025-02-27
ORD-001140,CUST-0054,external ssd,7,151.42,2024-04-08
ORD-002586,CUST-0139,external ssd,6,161.63,2025-08-27
ORD-002811,CUST-0168,notebook,6,11.01,2024-11-01
ORD-000038,CUST-0243,desk lamp,8,25.0,2024-11-02
ORD-002911,CUST-0022,usb-c hub,7,34.32,2025-01-29
ORD-000521,CUST-0232,webcam,1,101.66,2024-03-27
ORD-002480,CUST-0378,mechanical keyboard,4,147.38,2025-07-30
ORD-002880,CUST-0397,mechanical keyboard,7,112.19,2024-04-29
ORD-003466,CUST-0003,external ssd,7,80.7,2024-05-06
ORD-000061,CUST-0273,desk lamp,5,55.74,2024-03-15
ORD-002162,CUST-0135,desk lamp,5,47.74,2025-06-11
ORD-000475,CUST-0256,mechanical keyboard,7,78.12,2024-08-29
ORD-004181,CUST-0203,usb-c hub,1,54.03,2024-11-18
ORD-002242,CUST-0212,external ssd,4,194.86,2024-11-14
ORD-001903,CUST-0220,webcam,1,41.95,2025-11-04
ORD-001070,CUST-0333,monitor,7,324.53,2025-05-11
ORD-003830,CUST-0056,external ssd,8,216.79,2024-06-18
ORD-002226,CUST-0315,webcam,6,39.48,2024-11-29
ORD-003965,CUST-0245,desk lamp,8,59.3,2025-12-27
ORD-000539,CUST-0330,external ssd,4,106.38,2024-07-15
ORD-002048,CUST-0353,desk lamp,5,36.16,2025-01-20
ORD-002376,CUST-0246,laptop stand,3,70.69,2025-12-24
ORD-004084,CUST-0173,webcam,6,63.92,2025-02-04
ORD-002481,CUST-0046,webcam,3,53.63,2024-01-04
ORD-002487,CUST-0208,laptop stand,5,56.7,2025-05-06
ORD-000454,CUST-0235,usb-c hub,2,25.44,2024-03-17
ORD-001524,CUST-0342,external ssd,4,94.46,2024-10-01
ORD-001525,CUST-0099,mechanical keyboard,7,72.39,2025-10-24
ORD-002951,CUST-0076,desk lamp,1,37.44,2025-03-05
ORD-000262,CUST-0155,webcam,6,48.99,2024-02-10
ORD-004177,CUST-0187,laptop stand,2,39.73,2025-11-27
ORD-003918,CUST-0339,notebook,3,7.37,2024-09-01
ORD-000134,CUST-0269,mechanical keyboard,3,172.64,2025-03-04
ORD-004370,CUST-0051,external ssd,6,133.16,2025-10-06
ORD-002014,CUST-0073,webcam,8,73.05,2024-03-10
ORD-002456,CUST-0298,laptop stand,1,23.26,2025-01-19
ORD-000687,CUST-0369,wireless mouse,5,39.42,2025-07-29
ORD-002187,CUST-0061,headset,5,153.01,2025-07-23
ORD-002369,CUST-0394,headset,2,146.42,2024-03-21
ORD-004797,CUST-0172,usb-c hub,4,65.34,2025-12-30
ORD-001938,CUST-0275,mechanical keyboard,5,171.87,2024-03-28
ORD-000244,CUST-0301,headset,6,93.68,2025-06-24
ORD-001801,CUST-0285,webcam,7,121.94,2024-05-22
ORD-000170,CUST-0038,wireless mouse,3,41.55,2024-01-19
ORD-002295,CUST-0034,desk lamp,4,41.37,2024-08-29
ORD-002268,CUST-0078,notebook,1,13.07,2025-09-11
ORD-001758,CUST-0307,notebook,1,11.62,2024-02-15
ORD-002992,CUST-0243,external ssd,5,89.33,2025-08-05
ORD-003630,CUST-0151,mechanical keyboard,4,175.99,2024-01-06
ORD-004729,CUST-0183,webcam,4,122.0,2025-10-16
ORD-004519,CUST-0193,desk lamp,3,45.29,2025-03-12
ORD-001286,CUST-0262,wireless mouse,2,19.88,2025-05-31
ORD-004460,CUST-0208,wireless mouse,1,25.0,2024-03-13
ORD-004122,CUST-0075,notebook,2,4.81,2024-05-31
ORD-004035,CUST-0140,external ssd,6,169.32,2024-12-06
ORD-002373,CUST-0248,laptop stand,2,35.7,2024-09-07
ORD-000864,CUST-0174,webcam,7,46.83,2024-11-02
ORD-000362,CUST-0074,notebook,4,4.13,2024-07-11
ORD-004829,CUST-0074,monitor,2,366.56,2025-06-10
ORD-004556,CUST-0072,webcam,1,84.84,2025-11-27
ORD-004790,CUST-0190,laptop stand,1,36.6,2025-04-27
ORD-000347,CUST-0307,headset,2,92.2,2024-07-15
ORD-000598,CUST-0025,laptop stand,4,44.35,2025-01-03
ORD-002773,CUST-0180,webcam,1,80.68,2024-07-11
ORD-000504,CUST-0368,external ssd,5,161.41,2024-11-11
ORD-003489,CUST-0055,laptop stand,4,65.23,2024-11-15
ORD-001040,CUST-0163,webcam,7,33.67,2025-11-23
ORD-001484,CUST-0069,monitor,5,409.45,2025-12-25
ORD-002812,CUST-0026,external ssd,5,55.41,2024-07-25
ORD-004850,CUST-0381,webcam,7,118.09,2025-02-02
ORD-000385,CUST-0019,usb-c hub,7,57.99,2025-05-06
ORD-004158,CUST-0064,desk lamp,3,61.47,2025-07-04
ORD-000087,CUST-0005,laptop stand,2,24.28,2025-03-14
ORD-001245,CUST-0246,monitor,3,409.67,2025-11-20
ORD-000049,CUST-0218,laptop stand,6,31.68,2025-10-22
ORD-002744,CUST-0322,webcam,4,30.09,2024-05-31
ORD-001156,CUST-0216,notebook,2,4.75,2024-09-09
ORD-003843,CUST-0011,monitor,2,349.93,2024-02-20
ORD-003138,CUST-0019,mechanical keyboard,3,101.82,2024-05-04
ORD-002080,CUST-0205,external ssd,1,60.31,2024-11-11
ORD-003215,CUST-0137,wireless mouse,7,37.17,2024-12-16
ORD-000380,CUST-0023,notebook,2,12.34,2025-06-10
ORD-004137,CUST-0180,notebook,4,13.43,2025-04-04
ORD-001962,CUST-0072,monitor,3,143.88,2024-03-24
ORD-000645,CUST-0185,wireless mouse,6,24.36,2025-02-03
ORD-003175,CUST-0115,mechanical keyboard,4,88.74,2025-05-25
ORD-002176,CUST-0340,mechanical keyboard,5,170.48,2024-07-10
ORD-001304,CUST-0192,webcam,2,63.21,2024-01-25
ORD-001491,CUST-0156,headset,5,107.49,2025-08-05
ORD-003642,CUST-0298,webcam,5,68.14,2025-08-22
ORD-000787,CUST-0170,external ssd,3,171.84,2025-12-13
ORD-002974,CUST-0216,mechanical keyboard,8,79.7,2025-01-25
ORD-004662,CUST-0330,mechanical keyboard,5,98.27,2025-09-09
ORD-000161,CUST-0161,wireless mouse,6,39.06,2025-05-15
ORD-001378,CUST-0015,usb-c hub,2,63.04,2024-02-13
ORD-004365,CUST-0354,headset,8,36.98,2025-10-16
ORD-003351,CUST-0024,external ssd,3,93.99,2024-11-06
ORD-001281,CUST-0252,desk lamp,6,24.26,2024-05-14
ORD-003512,CUST-0030,laptop stand,4,66.25,2025-08-21
ORD-000765,CUST-0374,desk lamp,8,50.71,2025-09-08
ORD-003963,CUST-0178,laptop stand,8,43.77,2025-05-27
ORD-002436,CUST-0057,notebook,5,6.24,2025-12-07
ORD-001702,CUST-0072,webcam,3,128.47,2024-10-12
ORD-003236,CUST-0234,headset,5,67.0,2024-02-10
ORD-000862,CUST-0397,wireless mouse,4,43.39,2025-06-26
ORD-000306,CUST-0160,webcam,1,78.04,2024-11-04
ORD-003136,CUST-0004,external ssd,1,217.25,2025-05-31
ORD-004578,CUST-0184,wireless mouse,2,26.16,2024-09-13
ORD-004042,CUST-0105,webcam,1,73.95,2025-11-07
ORD-002320,CUST-0310,wireless mouse,7,42.25,2025-08-11
ORD-000399,CUST-0135,usb-c hub,8,42.02,2024-07-03
ORD-001732,CUST-0097,laptop stand,1,27.26,2024-03-26
ORD-001188,CUST-0304,external ssd,3,150.51,2025-03-28
ORD-001120,CUST-0180,external ssd,8,51.91,2024-02-18
ORD-001798,CUST-0324,webcam,2,44.48,2024-05-16
ORD-004129,CUST-0287,external ssd,4,215.29,2025-12-14
ORD-003366,CUST-0096,desk lamp,2,30.13,2025-11-12
ORD-003681,CUST-0066,wireless mouse,5,36.18,2025-02-11
ORD-002352,CUST-0101,monitor,8,308.47,2024-05-15
ORD-004804,CUST-0075,external ssd,3,68.12,2025-01-30
ORD-001386,CUST-0110,mechanical keyboard,1,64.77,2025-02-15
ORD-001384,CUST-0118,usb-c hub,2,49.29,2025-06-16
ORD-003009,CUST-0067,usb-c hub,4,89.3,2025-05-11
ORD-001783,CUST-0376,external ssd,4,206.98,2025-11-13
ORD-002209,CUST-0072,headset,6,114.45,2025-06-21
ORD-000302,CUST-0265,desk lamp,3,29.77,2024-03-30
ORD-002056,CUST-0390,laptop stand,2,51.47,2024-02-12
ORD-001445,CUST-0119,desk lamp,6,55.39,2024-11-15
ORD-002717,CUST-0289,usb-c hub,5,28.43,2025-10-03
ORD-002361,CUST-0237,mechanical keyboard,3,96.13,2024-04-22
ORD-003930,CUST-0050,mechanical keyboard,3,149.0,2025-08-24
ORD-000573,CUST-0354,laptop stand,6,25.06,2025-04-23
ORD-001498,CUST-0172,webcam,6,129.84,2024-03-09
ORD-000629,CUST-0300,wireless mouse,6,37.28,2025-03-29
ORD-004491,CUST-0337,external ssd,5,138.51,2025-04-20
ORD-000671,CUST-0262,desk lamp,8,47.18,2025-10-07
ORD-002461,CUST-0180,desk lamp,7,40.51,2024-08-03
ORD-004176,CUST-0013,mechanical keyboard,2,65.67,2025-07-01
ORD-003691,CUST-0367,external ssd,8,181.14,2024-10-06
ORD-004248,CUST-0210,mechanical keyboard,8,91.83,2025-10-16
ORD-003335,CUST-0056,wireless mouse,8,16.5,2025-01-31
ORD-001279,CUST-0077,wireless mouse,6,27.86,2025-07-07
ORD-002232,CUST-0350,wireless mouse,8,39.34,2025-07-27
ORD-002689,CUST-0255,mechanical keyboard,1,123.05,2024-01-12
ORD-004555,CUST-0009,desk lamp,4,54.27,2025-06-05
ORD-003768,CUST-0086,desk lamp,3,29.19,2024-04-14
ORD-004713,CUST-0128,usb-c hub,6,49.42,2024-05-16
ORD-002354,CUST-0033,wireless mouse,7,16.42,2024-07-03
ORD-000357,CUST-0261,wireless mouse,5,32.97,2025-11-28
ORD-004559,CUST-0360,desk lamp,7,37.38,2024-01-09
ORD-001205,CUST-0081,usb-c hub,5,54.23,2025-12-11
ORD-003815,CUST-0146,desk lamp,1,49.92,2025-01-20
ORD-003096,CUST-0399,laptop stand,8,72.67,2024-05-07
ORD-002070,CUST-0088,usb-c hub,5,63.41,2024-11-04
ORD-003419,CUST-0172,usb-c hub,3,69.48,2025-03-18
ORD-003875,CUST-0194,monitor,2,232.38,2025-07-21
ORD-002722,CUST-0153,laptop stand,3,31.12,2024-01-21
ORD-000720,CUST-0312,mechanical keyboard,7,121.78,2024-04-21
ORD-002332,CUST-0269,desk lamp,4,36.06,2024-12-31
ORD-000924,CUST-0108,mechanical keyboard,7,161.12,2024-07-27
ORD-002351,CUST-0308,laptop stand,5,58.87,2025-05-31
ORD-003801,CUST-0012,headset,1,137.19,2024-04-30
ORD-000904,CUST-0197,wireless mouse,1,28.5,2025-03-22
ORD-004234,CUST-0123,desk lamp,1,47.16,2025-12-31
ORD-002515,CUST-0360,mechanical keyboard,1,162.39,2025-03-02
ORD-003253,CUST-0122,laptop stand,1,22.5,2024-10-29
ORD-003361,CUST-0096,notebook,4,9.74,2024-12-21
ORD-004781,CUST-0141,monitor,6,380.93,2025-12-06
ORD-001900,CUST-0356,mechanical keyboard,6,96.53,2025-11-25
ORD-002996,CUST-0197,desk lamp,1,20.57,2024-10-22
ORD-002002,CUST-0083,headset,7,114.06,2025-01-03
ORD-000437,CUST-0365,monitor,4,194.53,2024-02-13
ORD-000234,CUST-0209,laptop stand,7,32.5,2024-06-17
ORD-000711,CUST-0120,headset,2,28.92,2025-08-27
ORD-001372,CUST-0346,external ssd,4,92.32,2024-02-13
ORD-003064,CUST-0112,laptop stand,1,72.52,2025-03-22
ORD-004058,CUST-0297,laptop stand,3,39.87,2025-05-02
ORD-003060,CUST-0400,external ssd,7,153.52,2024-01-14
ORD-003984,CUST-0091,mechanical keyboard,6,157.73,2024-02-01
ORD-001733,CUST-0281,notebook,6,4.49,2024-11-17
ORD-002200,CUST-0371,headset,7,64.68,2024-11-02
ORD-004095,CUST-0153,notebook,1,9.37,2025-01-15
ORD-004636,CUST-0132,headset,6,90.25,2024-01-16
ORD-001542,CUST-0288,wireless mouse,8,29.17,2025-10-19
ORD-000969,CUST-0052,notebook,7,14.88,2025-08-23
ORD-002857,CUST-0024,desk lamp,4,54.49,2025-09-26
ORD-003614,CUST-0030,usb-c hub,7,53.54,2025-12-03
ORD-003607,CUST-0317,monitor,5,250.6,2024-05-15
ORD-003695,CUST-0302,laptop stand,4,52.2,2024-12-19
ORD-001560,CUST-0240,wireless mouse,1,35.78,2025-12-06
ORD-002785,CUST-0108,wireless mouse,7,23.34,2025-04-05
ORD-004160,CUST-0304,headset,4,37.47,2025-05-05
ORD-004761,CUST-0044,webcam,1,38.48,2024-11-05
ORD-003616,CUST-0364,wireless mouse,4,19.46,2025-07-19
ORD-004221,CUST-0139,notebook,2,12.45,2025-11-15
ORD-001520,CUST-0204,notebook,7,4.91,2024-07-01
ORD-001580,CUST-0107,monitor,8,379.31,2025-09-24
ORD-002013,CUST-0287,external ssd,3,90.84,2025-02-22
ORD-003632,CUST-0027,laptop stand,5,62.13,2024-07-26
ORD-003299,CUST-0192,external ssd,6,178.85,2024-02-22
ORD-002728,CUST-0136,external ssd,4,212.56,2025-04-03
ORD-001667,CUST-0278,usb-c hub,2,34.24,2025-04-16
ORD-004385,CUST-0232,external ssd,1,78.63,2025-03-11
ORD-001093,CUST-0257,monitor,7,390.83,2025-11-02
ORD-003953,CUST-0265,notebook,5,14.12,2025-04-17
ORD-001606,CUST-0147,desk lamp,2,50.96,2024-12-09
ORD-003955,CUST-0379,desk lamp,5,49.76,2024-04-18
ORD-001704,CUST-0043,monitor,5,212.62,2024-02-19
ORD-001534,CUST-0321,desk lamp,2,53.55,2025-10-18
ORD-001452,CUST-0106,monitor,6,211.3,2025-09-24
ORD-000796,CUST-0045,headset,4,32.79,2024-07-14
ORD-003069,CUST-0108,webcam,4,79.9,2025-09-22
ORD-002082,CUST-0257,mechanical keyboard,6,158.46,2024-12-23
ORD-003624,CUST-0338,desk lamp,5,42.41,2024-11-14
ORD-000427,CUST-0133,monitor,5,226.72,2024-04-08
ORD-001701,CUST-0286,monitor,1,220.67,2024-11-07
ORD-002862,CUST-0214,laptop stand,8,54.78,2025-10-05
ORD-002969,CUST-0035,external ssd,8,213.01,2025-03-31
ORD-002817,CUST-0096,notebook,1,11.49,2024-10-26
ORD-004199,CUST-0396,mechanical keyboard,8,124.48,2025-12-21
ORD-002707,CUST-0214,monitor,2,319.06,2024-10-12
ORD-003440,CUST-0118,headset,2,104.79,2025-04-16
ORD-003869,CUST-0063,webcam,8,71.77,2024-08-30
ORD-003813,CUST-0278,notebook,8,9.94,2024-11-09
ORD-002585,CUST-0137,mechanical keyboard,1,166.71,2025-01-29
ORD-000052,CUST-0317,monitor,3,367.89,2024-10-14
ORD-003260,CUST-0298,webcam,5,63.21,2025-07-05
ORD-002860,CUST-0021,headset,4,104.86,2025-11-09
ORD-000372,CUST-0031,usb-c hub,1,67.25,2025-09-22
ORD-001288,CUST-0226,monitor,2,322.7,2025-11-02
ORD-000673,CUST-0090,monitor,3,307.23,2024-04-06
ORD-004698,CUST-0047,usb-c hub,4,73.59,2025-03-20
ORD-001740,CUST-0223,external ssd,6,181.5,2025-05-27
ORD-001627,CUST-0120,desk lamp,5,29.65,2025-01-29
ORD-004428,CUST-0103,usb-c hub,7,65.4,2025-01-19
ORD-002666,CUST-0128,external ssd,5,145.84,2025-02-05
ORD-001492,CUST-0256,desk lamp,7,50.4,2024-09-24
ORD-002582,CUST-0106,headset,2,25.08,2024-03-17
ORD-002061,CUST-0056,usb-c hub,4,29.2,2024-07-08
ORD-002241,CUST-0389,monitor,2,309.45,2024-02-24
ORD-003828,CUST-0323,wireless mouse,3,32.71,2024-04-27
ORD-004471,CUST-0332,headset,5,116.96,2024-10-16
ORD-001628,CUST-0043,laptop stand,6,38.31,2025-08-17
ORD-004605,CUST-0081,wireless mouse,5,27.21,2025-09-21
ORD-003248,CUST-0151,headset,6,75.86,2025-03-17
ORD-004086,CUST-0274,monitor,3,403.47,2025-08-15
ORD-000119,CUST-0301,headset,7,74.94,2025-04-08
ORD-003555,CUST-0297,webcam,1,86.38,2024-05-12
ORD-003375,CUST-0017,monitor,5,223.55,2025-08-23
ORD-003102,CUST-0297,notebook,4,14.55,2025-04-14
ORD-001216,CUST-0023,mechanical keyboard,4,175.64,2024-11-20
ORD-000665,CUST-0325,notebook,8,3.46,2024-11-06
ORD-001915,CUST-0069,webcam,5,88.65,2024-02-25
ORD-002457,CUST-0250,mechanical keyboard,3,133.87,2025-02-10
ORD-002411,CUST-0052,usb-c hub,7,43.73,2025-08-05
ORD-003194,CUST-0093,mechanical keyboard,7,60.23,2025-01-03
ORD-000042,CUST-0146,desk lamp,5,36.94,2025-01-19
ORD-001251,CUST-0318,desk lamp,6,34.64,2024-01-05
ORD-004582,CUST-0061,laptop stand,7,64.88,2024-10-25
ORD-003465,CUST-0263,headset,4,60.36,2024-08-01
ORD-002100,CUST-0022,usb-c hub,5,85.49,2024-02-15
ORD-000759,CUST-0289,monitor,3,331.39,2024-03-08
ORD-003974,CUST-0082,usb-c hub,8,87.46,2024-05-16
ORD-001075,CUST-0288,webcam,8,122.22,2025-08-15
ORD-000658,CUST-0042,mechanical keyboard,2,84.82,2024-08-26
ORD-004511,CUST-0069,notebook,7,3.43,2024-03-30
ORD-000066,CUST-0276,wireless mouse,7,31.81,2024-01-05
ORD-000156,CUST-0127,external ssd,2,164.94,2024-11-01
ORD-003034,CUST-0057,laptop stand,5,41.55,2025-05-21
ORD-000432,CUST-0230,headset,8,71.03,2025-11-22
ORD-002648,CUST-0003,webcam,6,83.83,2024-11-15
ORD-003485,CUST-0198,external ssd,3,145.59,2025-02-03
ORD-001059,CUST-0024,mechanical keyboard,8,165.71,2025-12-13
ORD-003760,CUST-0021,usb-c hub,3,30.58,2024-05-21
ORD-000882,CUST-0108,desk lamp,5,64.12,2025-05-30
ORD-002356,CUST-0019,external ssd,5,142.46,2024-04-26
ORD-002943,CUST-0385,laptop stand,4,23.21,2024-04-01
ORD-000751,CUST-0204,headset,5,119.15,2024-02-16
ORD-001268,CUST-0123,external ssd,8,115.55,2024-04-07
ORD-002564,CUST-0256,mechanical keyboard,5,63.68,2025-09-05
ORD-004617,CUST-0015,laptop stand,2,49.88,2025-12-30
ORD-004076,CUST-0396,headset,1,28.54,2025-05-27
ORD-002899,CUST-0090,mechanical keyboard,2,97.97,2024-06-06
ORD-003872,CUST-0254,mechanical keyboard,6,82.16,2025-09-08
ORD-004174,CUST-0254,laptop stand,8,44.61,2024-07-16
ORD-001948,CUST-0250,laptop stand,2,69.46,2025-09-13
ORD-000282,CUST-0339,webcam,2,35.86,2024-03-02
ORD-002423,CUST-0075,wireless mouse,3,27.94,2024-05-18
ORD-004467,CUST-0273,wireless mouse,3,33.06,2025-01-04
ORD-002698,CUST-0091,headset,4,62.88,2025-09-26
ORD-004432,CUST-0373,headset,3,48.92,2025-11-08
ORD-000724,CUST-0103,webcam,7,76.6,2024-04-06
ORD-001169,CUST-0263,laptop stand,1,46.0,2024-12-10
ORD-004328,CUST-0159,monitor,2,348.14,2025-09-20
ORD-003073,CUST-0215,monitor,5,328.6,2025-05-23
ORD-002180,CUST-0372,usb-c hub,3,53.98,2025-05-19
ORD-004060,CUST-0335,webcam,8,80.27,2025-10-17
ORD-003545,CUST-0115,webcam,5,55.87,2025-12-31
ORD-004445,CUST-0022,external ssd,2,89.96,2025-03-11
ORD-003515,CUST-0341,wireless mouse,1,40.9,2024-08-13
ORD-001408,CUST-0023,laptop stand,2,71.22,2024-10-30
ORD-000123,CUST-0131,usb-c hub,5,39.36,2024-06-18
ORD-000831,CUST-0372,desk lamp,1,22.33,2025-12-19
ORD-002815,CUST-0370,webcam,3,61.03,2025-03-05
ORD-001301,CUST-0078,wireless mouse,5,18.8,2024-06-24
ORD-003272,CUST-0332,desk lamp,8,60.62,2025-09-21
ORD-004440,CUST-0217,usb-c hub,4,38.36,2024-02-29
ORD-000410,CUST-0173,notebook,7,3.86,2024-07-19
ORD-000103,CUST-0161,external ssd,3,169.59,2024-12-02
ORD-001136,CUST-0299,laptop stand,7,67.88,2024-03-11
ORD-002117,CUST-0249,desk lamp,7,39.96,2025-05-17
ORD-002863,CUST-0238,mechanical keyboard,5,112.17,2025-11-07
ORD-002763,CUST-0265,usb-c hub,6,47.03,2024-09-09
ORD-001632,CUST-0116,usb-c hub,1,45.01,2024-02-01
ORD-003017,CUST-0062,laptop stand,4,21.18,2024-01-15
ORD-002767,CUST-0133,webcam,2,95.0,2024-08-20
ORD-000642,CUST-0236,notebook,8,7.14,2025-02-16
ORD-001756,CUST-0153,usb-c hub,7,51.5,2025-05-09
ORD-004492,CUST-0256,external ssd,6,115.02,2024-05-24
ORD-003142,CUST-0203,external ssd,3,144.48,2024-02-27
ORD-004447,CUST-0398,mechanical keyboard,3,144.08,2024-08-15
ORD-003120,CUST-0005,headset,3,29.91,2025-04-01
ORD-002292,CUST-0235,usb-c hub,6,79.2,2024-05-07
ORD-002137,CUST-0394,laptop stand,5,35.33,2024-04-07
ORD-002285,CUST-0258,desk lamp,1,34.1,2024-07-15
ORD-001005,CUST-0068,desk lamp,4,19.7,2025-04-09
ORD-001023,CUST-0393,laptop stand,4,62.81,2024-03-13
ORD-001941,CUST-0222,monitor,4,312.78,2024-11-17
ORD-002440,CUST-0186,laptop stand,8,21.75,2025-07-20
ORD-002415,CUST-0014,wireless mouse,4,16.84,2025-07-24
ORD-002691,CUST-0376,notebook,8,13.08,2025-10-31
ORD-000767,CUST-0321,usb-c hub,8,47.65,2024-11-18
ORD-000639,CUST-0013,laptop stand,6,47.79,2024-12-02
ORD-003057,CUST-0085,laptop stand,5,51.21,2024-10-09
ORD-002671,CUST-0026,wireless mouse,2,44.97,2024-06-27
ORD-001110,CUST-0333,laptop stand,6,35.36,2024-08-18
ORD-001767,CUST-0124,usb-c hub,2,89.04,2025-09-09
ORD-000970,CUST-0238,notebook,7,5.45,2025-05-29
ORD-002536,CUST-0269,desk lamp,7,29.09,2025-12-01
ORD-001094,CUST-0151,external ssd,7,85.85,2024-12-09
ORD-000893,CUST-0309,wireless mouse,7,34.21,2025-11-25
ORD-002600,CUST-0280,monitor,8,329.62,2025-09-01
ORD-000580,CUST-0320,monitor,1,139.62,2025-02-23
ORD-000434,CUST-0162,monitor,2,336.37,2025-12-23
ORD-002591,CUST-0241,external ssd,3,45.85,2024-09-20
ORD-002766,CUST-0067,usb-c hub,3,81.99,2024-05-25
ORD-002571,CUST-0327,usb-c hub,8,81.93,2025-12-24
ORD-003018,CUST-0011,laptop stand,4,31.78,2024-01-05
ORD-003927,CUST-0223,webcam,4,113.46,2025-12-29
ORD-003301,CUST-0131,notebook,5,13.47,2024-01-03
ORD-003709,CUST-0025,desk lamp,2,41.02,2025-05-27
ORD-001329,CUST-0184,laptop stand,3,55.37,2024-01-08
ORD-004170,CUST-0227,notebook,5,9.18,2024-03-05
ORD-002186,CUST-0306,usb-c hub,3,51.84,2024-04-01
ORD-003211,CUST-0021,desk lamp,2,41.56,2025-05-29
ORD-004803,CUST-0377,wireless mouse,5,16.41,2025-10-25
ORD-002519,CUST-0395,laptop stand,2,58.44,2025-11-21
ORD-001684,CUST-0221,headset,4,120.58,2024-05-29
ORD-003902,CUST-0290,headset,3,116.05,2024-06-09
ORD-002460,CUST-0162,monitor,5,446.44,2024-06-19
ORD-001360,CUST-0309,monitor,7,391.16,2025-07-22
ORD-003167,CUST-0062,notebook,2,7.62,2024-07-13
ORD-004684,CUST-0325,webcam,1,40.48,2025-11-18
ORD-003378,CUST-0064,wireless mouse,8,41.62,2024-02-11
ORD-002049,CUST-0203,monitor,3,356.09,2025-04-03
ORD-002699,CUST-0148,laptop stand,6,47.45,2025-05-03
ORD-003745,CUST-0280,monitor,5,319.73,2024-05-28
ORD-001426,CUST-0056,notebook,4,11.35,2025-01-02
