order_id,customer_id,product,quantity,price,order_date
ORD-000342,CUST-0179,WEBCAM,6,117.14,"Dec 26, 2025"
ORD-000217,CUST-0365,Mechanical Keyboard,2,171.59,23/05/2025
ORD-003936,CUST-0153,webcam,1,75.45,2025-04-22
ORD-003892,CUST-0316,monitor,7,199.93,2024-05-10
ORD-002109,CUST-0209,Laptop Stand,4,55.38,02/07/2025
ORD-001293,CUST-0393,Monitor,8,122.30,29/11/2024
ORD-003610,CUST-0157,MONITOR,3,278.25,"Feb 06, 2025"
ORD-003011,CUST-0296, usb-c hub ,5,34.68,01-12-2025
ORD-000519,CUST-0295, external ssd ,8,206.96,06-06-2024
ORD-004269,CUST-0173,Headset,4,138.01,23/04/2025
ORD-001065,CUST-0117,Wireless Mouse,7,23.87,25/01/2025
ORD-004744,CUST-0391,monitor,1,398.35,2024-04-19
ORD-002910,CUST-0357,HEADSET,4,157.10,"Aug 08, 2025"
ORD-001473,CUST-0237,Webcam,2,85.01,07/05/2025
ORD-001889,CUST-0139,Usb-C Hub,8,41.91,17/08/2024
ORD-001029,CUST-0165,External Ssd,8,48.83,05/11/2025
ORD-001417,CUST-0296,Laptop Stand,6,41.86,29/12/2024
ORD-003157,CUST-0157,Laptop Stand,5,70.01,30/05/2025
ORD-000240,CUST-0161,headset,3,53.98,2025-03-07
ORD-003367,CUST-0052, monitor ,2,191.69,09-22-2025
ORD-002154,CUST-0101,WEBCAM,8,106.48,"Sep 05, 2025"
ORD-004037,CUST-0160,Webcam,3,46.53,11/04/2025
ORD-000290,CUST-0249,MECHANICAL KEYBOARD,1,97.39,"Feb 18, 2024"
ORD-002045,CUST-0335,Mechanical Keyboard,1,63.01,02/04/2025
ORD-001317,CUST-0125,Monitor,4,254.50,27/09/2025
ORD-000405,CUST-0260,Wireless Mouse,6,23.56,30/06/2024
ORD-003921,CUST-0144,Usb-C Hub,1,54.10,10/12/2024
ORD-003671,CUST-0340, external ssd ,2,75.37,09-24-2024
ORD-004093,CUST-0169,Usb-C Hub,1,88.64,13/09/2024
ORD-000982,CUST-0148,WIRELESS MOUSE,5,43.95,"Feb 03, 2025"
ORD-002748,CUST-0249,headset,6,115.46,2025-09-06
ORD-000715,CUST-0356, desk lamp ,4,19.35,11-26-2024
ORD-000284,CUST-0088,notebook,8,9.80,2025-07-09
ORD-002537,CUST-0389,Usb-C Hub,4,73.18,09/04/2024
ORD-001036,CUST-0324,notebook,7,10.30,2025-04-12
ORD-001334,CUST-0400,WEBCAM,5,89.12,"Dec 20, 2025"
ORD-002526,CUST-0070,EXTERNAL SSD,3,76.66,"Apr 22, 2025"
ORD-003923,CUST-0025, webcam ,2,112.42,08-27-2025
ORD-000218,CUST-0009,WIRELESS MOUSE,4,16.99,"Jun 26, 2024"
ORD-002247,CUST-0194, monitor ,2,370.55,10-22-2024
ORD-004273,CUST-0164,Laptop Stand,1,41.19,25/08/2025
ORD-004569,CUST-0098,Webcam,1,78.80,09/04/2025
ORD-004061,CUST-0126,Headset,3,102.79,15/09/2024
ORD-004296,CUST-0136,notebook,6,13.00,2024-10-15
ORD-001024,CUST-0307,wireless mouse,8,39.18,2025-02-13
ORD-002595,CUST-0006, laptop stand ,1,66.12,04-27-2024
ORD-003919,CUST-0166, mechanical keyboard ,1,71.99,12-22-2024
ORD-004014,CUST-0230,DESK LAMP,7,31.76,"Feb 21, 2024"
ORD-003687,CUST-0108, external ssd ,4,145.22,11-09-2025
ORD-002256,CUST-0250,laptop stand,2,73.03,2024-01-10
ORD-002104,CUST-0171,external ssd,2,132.90,2025-12-20
ORD-001793,CUST-0319,Desk Lamp,7,,07/04/2025
ORD-003570,CUST-0361,WIRELESS MOUSE,3,42.52,"Jan 11, 2024"
ORD-001432,CUST-0281,mechanical keyboard,8,70.67,2024-06-23
ORD-000004,CUST-0062,desk lamp,7,23.78,2025-10-27
ORD-003263,CUST-0082, webcam ,8,68.37,11-05-2024
ORD-000850,CUST-0151,LAPTOP STAND,2,25.94,"May 16, 2024"
ORD-002553,CUST-0332,Webcam,2,108.50,12/06/2025
ORD-004002,CUST-0384,LAPTOP STAND,2,26.92,"Nov 29, 2024"
ORD-002906,CUST-0228,MECHANICAL KEYBOARD,3,106.81,"Apr 28, 2025"
ORD-001553,CUST-0123,Notebook,5,12.46,01/03/2024
ORD-000947,CUST-0272, wireless mouse ,1,16.85,08-02-2024
ORD-001316,CUST-0272,laptop stand,2,50.52,2025-05-30
ORD-000979,CUST-0223, notebook ,2,5.22,
ORD-000565,CUST-0393,Laptop Stand,7,20.25,28/01/2024
ORD-001787,CUST-0397, headset ,2,125.47,03-23-2024
ORD-004836,CUST-0353,headset,2,151.22,2025-05-15
ORD-000394,CUST-0130,HEADSET,7,79.78,"Jun 08, 2025"
ORD-001210,CUST-0022,WEBCAM,8,89.86,"Dec 12, 2025"
ORD-002391,CUST-0340, desk lamp ,7,23.29,02-20-2025
ORD-003662,CUST-0386,NOTEBOOK,5,10.54,"Jan 30, 2024"
ORD-000703,CUST-0362, usb-c hub ,1,65.77,07-18-2024
ORD-004315,CUST-0135, webcam ,2,46.27,05-21-2025
ORD-003575,CUST-0212, laptop stand ,8,47.86,06-22-2024
ORD-000955,CUST-0006, wireless mouse ,1,15.69,12-25-2025
ORD-000861,CUST-0398,Webcam,5,70.85,21/10/2024
ORD-002006,CUST-0335,HEADSET,1,59.26,"Jul 16, 2024"
ORD-002313,CUST-0222,Headset,3,151.22,10/01/2024
ORD-000460,CUST-0278,monitor,5,425.33,2025-08-29
ORD-004116,CUST-0210,laptop stand,6,36.40,2024-10-22
ORD-001533,CUST-0209,Usb-C Hub,1,62.62,02/07/2025
ORD-001198,CUST-0130,EXTERNAL SSD,5,62.24,"Feb 08, 2024"
ORD-000666,CUST-0170,USB-C HUB,1,87.98,"Mar 12, 2024"
ORD-000379,CUST-0353, wireless mouse ,4,41.97,12-10-2024
ORD-001195,CUST-0049, notebook ,7,12.55,08-15-2025
ORD-001263,CUST-0319, desk lamp ,7,51.57,10-03-2025
ORD-002378,CUST-0297,HEADSET,5,144.17,"May 13, 2024"
ORD-000928,CUST-0193,notebook,4,11.22,2024-11-03
ORD-004495,CUST-0053, usb-c hub ,2,52.06,07-05-2024
ORD-001593,CUST-0108,Laptop Stand,7,55.38,19/05/2024
ORD-002130,CUST-0262,NOTEBOOK,6,7.89,"Nov 21, 2025"
ORD-002783,CUST-0335, wireless mouse ,3,33.75,07-15-2025
ORD-003231,CUST-0275, wireless mouse ,5,36.63,07-19-2024
ORD-003132,CUST-0339,headset,4,159.68,2024-06-15
ORD-004097,CUST-0094,Monitor,7,293.46,06/04/2024
ORD-001573,CUST-0098,Wireless Mouse,2,37.85,18/03/2025
ORD-000225,CUST-0323,Headset,5,69.89,17/06/2025
ORD-001861,CUST-0317,Desk Lamp,6,59.09,07/11/2024
ORD-004107,CUST-0206, webcam ,6,79.62,02-23-2024
ORD-001157,CUST-0086,Laptop Stand,3,60.29,
ORD-002838,CUST-0266,HEADSET,1,111.33,"Aug 06, 2025"
ORD-001770,CUST-0050,USB-C HUB,7,27.71,"Jun 03, 2025"
ORD-003553,CUST-0370,Wireless Mouse,4,26.87,28/06/2024
ORD-002647,CUST-0113, monitor ,5,353.76,01-07-2024
ORD-000149,CUST-0356,External Ssd,,92.91,16/01/2025
ORD-000407,CUST-0345, monitor ,2,284.10,03-24-2024
ORD-002720,CUST-0135,usb-c hub,3,84.85,2025-05-15
ORD-002018,CUST-0057,WEBCAM,5,119.67,"Apr 01, 2025"
ORD-003572,CUST-0246,desk lamp,3,58.50,2025-11-08
ORD-004455,CUST-0060, headset ,4,108.07,03-18-2024
ORD-004231,CUST-0397, usb-c hub ,4,26.73,12-17-2024
ORD-000214,CUST-0319,WEBCAM,8,31.32,"Sep 16, 2024"
ORD-004286,CUST-0109,WIRELESS MOUSE,5,40.91,"Nov 29, 2024"
ORD-003498,CUST-0306,USB-C HUB,6,33.41,"Jan 16, 2025"
ORD-003558,CUST-0234,DESK LAMP,4,31.93,"Nov 26, 2025"
ORD-002046,CUST-0273,MONITOR,4,130.56,"Jul 26, 2024"
ORD-000621,CUST-0043,Monitor,8,431.00,17/08/2024
ORD-003227,CUST-0395, mechanical keyboard ,2,157.77,10-31-2025
ORD-000847,CUST-0151, mechanical keyboard ,1,139.94,11-16-2024
ORD-002524,CUST-0081,webcam,1,38.80,2025-03-15
ORD-000032,CUST-0064,usb-c hub,4,52.56,2025-08-12
ORD-003218,CUST-0160,HEADSET,1,26.13,"Jun 01, 2024"
ORD-002665,CUST-0080,Webcam,6,68.08,18/12/2025
ORD-002922,CUST-0047,MECHANICAL KEYBOARD,6,92.15,"Jun 06, 2025"
ORD-001153,CUST-0378,Mechanical Keyboard,4,157.22,29/06/2025
ORD-003723,CUST-0078, wireless mouse ,5,16.27,06-10-2025
ORD-003724,CUST-0030,notebook,7,10.47,2025-02-11
ORD-003666,CUST-0072,NOTEBOOK,6,9.62,"Oct 17, 2024"
ORD-000413,CUST-0091,Wireless Mouse,4,41.91,27/10/2024
ORD-003390,CUST-0153,LAPTOP STAND,4,67.35,"Apr 01, 2024"
ORD-001699,CUST-0337, external ssd ,5,164.73,01-30-2024
ORD-002029,CUST-0368,External Ssd,7,197.95,12/04/2024
ORD-001458,CUST-0245,WEBCAM,4,87.32,"Aug 14, 2025"
ORD-000845,CUST-0123,Notebook,6,9.11,29/02/2024
ORD-001589,CUST-0041,Monitor,5,281.98,29/04/2025
ORD-002741,CUST-0046,Monitor,4,200.20,19/03/2025
ORD-000547,CUST-0119, headset ,4,105.84,01-25-2025
ORD-004011,CUST-0133, desk lamp ,4,30.96,01-10-2025
ORD-003320,CUST-0277,desk lamp,1,64.22,2024-07-17
ORD-004048,CUST-0083,usb-c hub,5,61.62,2025-02-22
ORD-001152,CUST-0140,webcam,6,74.23,2025-08-26
ORD-001098,CUST-0390,LAPTOP STAND,3,20.90,"May 01, 2024"
ORD-000984,CUST-0331,external ssd,6,75.30,2025-10-02
ORD-003782,CUST-0151,NOTEBOOK,5,4.05,"Jul 03, 2025"
ORD-001097,CUST-0095,Webcam,8,35.27,24/03/2024
ORD-000667,CUST-0340, desk lamp ,7,34.73,10-16-2025
ORD-000535,CUST-0152, external ssd ,5,172.96,11-28-2025
ORD-002702,CUST-0361,EXTERNAL SSD,3,101.44,"Aug 21, 2025"
ORD-003258,CUST-0254,HEADSET,8,63.28,"Nov 13, 2025"
ORD-003913,CUST-0350,External Ssd,4,87.02,23/07/2025
ORD-004301,CUST-0233,Mechanical Keyboard,1,139.81,29/03/2025
ORD-002000,CUST-0131,webcam,5,66.77,2024-08-23
ORD-003946,CUST-0290,MECHANICAL KEYBOARD,3,69.72,"Feb 06, 2025"
ORD-002523,CUST-0396, monitor ,5,363.52,03-04-2024
ORD-004450,CUST-0186,EXTERNAL SSD,8,129.33,
ORD-003422,CUST-0142,LAPTOP STAND,4,21.49,"Feb 27, 2025"
ORD-002169,CUST-0292,Mechanical Keyboard,3,112.45,28/09/2024
ORD-004414,CUST-0110,MECHANICAL KEYBOARD,5,106.57,"Jan 18, 2025"
ORD-003015,CUST-0112, monitor ,5,265.20,03-18-2025
ORD-001061,CUST-0327,Wireless Mouse,8,44.65,02/10/2025
ORD-000118,CUST-0273,NOTEBOOK,6,14.00,"Feb 16, 2025"
ORD-002847,CUST-0370, notebook ,4,12.48,08-01-2025
ORD-001966,CUST-0339,EXTERNAL SSD,2,201.99,"Sep 03, 2025"
ORD-001115,CUST-0251, usb-c hub ,2,73.20,12-23-2024
ORD-003567,CUST-0299, desk lamp ,8,52.40,10-04-2025
ORD-002437,CUST-0246,Webcam,7,30.68,20/02/2024
ORD-000286,CUST-0254,DESK LAMP,5,51.55,"Dec 10, 2025"
ORD-004171,CUST-0286, external ssd ,7,149.74,05-01-2025
ORD-002171,CUST-0019, notebook ,7,5.53,04-10-2024
ORD-003924,CUST-0248,notebook,3,8.81,2025-07-09
ORD-003195,CUST-0204, usb-c hub ,3,27.16,02-14-2024
ORD-002972,CUST-0232,external ssd,1,47.06,2024-06-09
ORD-000208,CUST-0384,mechanical keyboard,1,87.32,2024-02-06
ORD-000656,CUST-0159,webcam,4,121.56,2024-09-02
ORD-004626,CUST-0120,NOTEBOOK,7,6.62,"Jun 02, 2024"
ORD-003360,CUST-0345,monitor,1,328.40,2025-04-25
ORD-002345,CUST-0353,External Ssd,2,113.79,08/06/2024
ORD-004165,CUST-0173,External Ssd,1,188.52,24/11/2025
ORD-002023,CUST-0090, wireless mouse ,8,33.98,04-09-2025
ORD-003114,CUST-0225,EXTERNAL SSD,2,187.86,"Feb 14, 2024"
ORD-004523,CUST-0305, laptop stand ,1,36.94,07-20-2025
ORD-002129,CUST-0169,Desk Lamp,1,48.89,23/03/2024
ORD-000826,CUST-0043,MECHANICAL KEYBOARD,7,124.65,"Nov 03, 2025"
ORD-000774,CUST-0379,LAPTOP STAND,1,34.47,"Sep 03, 2024"
ORD-002908,CUST-0274,external ssd,3,182.20,2025-06-10
ORD-001052,CUST-0285,notebook,1,11.08,2025-02-07
ORD-000153,CUST-0171,Desk Lamp,6,38.51,15/04/2025
ORD-000876,CUST-0309,laptop stand,2,57.21,2025-07-20
ORD-000769,CUST-0229,Headset,5,99.75,04/06/2024
ORD-003903,CUST-0088, webcam ,8,100.03,08-10-2024
ORD-000273,CUST-0125,Mechanical Keyboard,4,61.41,02/05/2025
ORD-003599,CUST-0021, wireless mouse ,4,19.94,04-12-2025
ORD-002529,CUST-0354,Webcam,3,119.76,03/05/2024
ORD-001784,CUST-0164,desk lamp,6,50.90,2024-10-08
ORD-000722,CUST-0355,DESK LAMP,8,31.22,"Feb 11, 2025"
ORD-001687,CUST-0259, headset ,8,69.82,02-14-2025
ORD-001090,CUST-0027,DESK LAMP,3,60.86,"May 06, 2025"
ORD-000919,CUST-0280, external ssd ,3,148.73,08-13-2024
ORD-004306,CUST-0054,USB-C HUB,4,82.15,"Jul 07, 2025"
ORD-000198,CUST-0334,DESK LAMP,2,28.72,"Dec 17, 2025"
ORD-000816,CUST-0018,laptop stand,2,54.60,2024-10-19
ORD-004442,CUST-0063,WEBCAM,2,83.92,"May 24, 2025"
ORD-000016,CUST-0365,usb-c hub,1,79.80,2025-09-19
ORD-000130,CUST-0378,HEADSET,5,59.52,"Jan 24, 2025"
ORD-004288,CUST-0010,monitor,4,421.05,2025-12-24
ORD-002215,CUST-0330, usb-c hub ,3,65.73,01-20-2025
ORD-003004,CUST-0132,wireless mouse,8,18.82,2025-09-10
ORD-003323,CUST-0390, headset ,4,30.58,03-22-2024
ORD-001931,CUST-0116, desk lamp ,8,51.06,10-03-2025
ORD-003658,CUST-0399,WIRELESS MOUSE,5,42.11,"Jan 04, 2024"
ORD-002792,CUST-0395,webcam,3,98.91,2024-01-16
ORD-003755,CUST-0006, notebook ,8,7.29,07-23-2024
ORD-001448,CUST-0159,monitor,5,169.16,2024-09-08
ORD-002388,CUST-0263,laptop stand,2,40.15,2025-05-12
ORD-001381,CUST-0163,Usb-C Hub,2,40.95,18/06/2025
ORD-003030,,HEADSET,1,27.26,"Aug 19, 2025"
ORD-003784,CUST-0142,external ssd,7,193.94,2025-08-19
ORD-000248,CUST-0181,external ssd,7,204.73,2025-10-20
ORD-000824,CUST-0079,desk lamp,1,25.23,2025-06-15
ORD-003765,CUST-0342,Webcam,2,61.42,22/09/2025
ORD-002919,CUST-0049, desk lamp ,8,42.51,04-30-2024
ORD-002149,CUST-0167,Monitor,7,135.60,09/06/2025
ORD-000043,CUST-0095, desk lamp ,8,27.08,11-23-2024
ORD-001388,CUST-0331,webcam,2,75.44,2024-03-19
ORD-002967,CUST-0211, usb-c hub ,5,75.41,11-07-2024
ORD-002167,CUST-0154, notebook ,2,12.12,01-26-2024
ORD-001175,CUST-0026, webcam ,8,112.20,07-11-2024
ORD-001558,CUST-0148,MONITOR,6,182.37,"Aug 03, 2024"
ORD-001319,CUST-0010, notebook ,3,9.30,02-09-2024
ORD-000607,CUST-0220, usb-c hub ,6,89.76,01-11-2025
ORD-004225,CUST-0395,Mechanical Keyboard,3,144.11,20/12/2025
ORD-002218,CUST-0063,MONITOR,3,197.50,"Jun 04, 2024"
ORD-001892,CUST-0166,external ssd,7,137.74,2025-09-08
ORD-003901,CUST-0246,Laptop Stand,1,43.75,29/10/2025
ORD-004274,CUST-0227,MONITOR,5,224.44,"Sep 27, 2025"
ORD-000271,CUST-0189, headset ,4,159.76,03-17-2024
ORD-003769,CUST-0133,Webcam,3,30.44,28/04/2024
ORD-003187,CUST-0273, external ssd ,1,204.22,07-14-2024
ORD-004406,CUST-0179,NOTEBOOK,6,6.27,"Feb 27, 2025"
ORD-001140,CUST-0054,external ssd,7,151.42,2024-08-04
ORD-002586,CUST-0139,EXTERNAL SSD,6,161.63,"Aug 27, 2025"
ORD-002811,CUST-0168, notebook ,6,11.01,01-11-2024
ORD-000038,CUST-0243,DESK LAMP,8,25.00,"Nov 02, 2024"
ORD-002911,CUST-0022, usb-c hub ,7,34.32,01-29-2025
ORD-000521,CUST-0232,Webcam,1,101.66,27/03/2024
ORD-002480,CUST-0378,mechanical keyboard,4,147.38,2025-07-30
ORD-000808,,external ssd,1,98.94,2024-12-21
ORD-002880,CUST-0397,mechanical keyboard,7,112.19,2024-04-29
ORD-003466,CUST-0003,EXTERNAL SSD,7,80.70,"May 06, 2024"
ORD-000061,CUST-0273,Desk Lamp,5,55.74,15/03/2024
ORD-002162,CUST-0135,DESK LAMP,5,47.74,"Jun 11, 2025"
ORD-000475,CUST-0256, mechanical keyboard ,7,78.12,08-29-2024
ORD-004181,CUST-0203,Usb-C Hub,1,54.03,18/11/2024
ORD-002242,CUST-0212,EXTERNAL SSD,4,194.86,"Nov 14, 2024"
ORD-001903,CUST-0220, webcam ,1,41.95,04-11-2025
ORD-001070,CUST-0333,MONITOR,7,324.53,"May 11, 2025"
ORD-003830,CUST-0056,EXTERNAL SSD,8,216.79,"Jun 18, 2024"
ORD-002226,CUST-0315,WEBCAM,6,39.48,"Nov 29, 2024"
ORD-003965,CUST-0245,Desk Lamp,8,59.30,27/12/2025
ORD-000539,CUST-0330, external ssd ,4,106.38,07-15-2024
ORD-002048,CUST-0353,desk lamp,5,36.16,2025-01-20
ORD-002376,CUST-0246,laptop stand,3,70.69,2025-12-24
ORD-004084,CUST-0173,webcam,6,63.92,2025-04-02
ORD-002481,CUST-0046,Webcam,3,53.63,04/01/2024
ORD-002487,CUST-0208, laptop stand ,5,56.70,06-05-2025
ORD-000454,CUST-0235,USB-C HUB,2,25.44,"Mar 17, 2024"
ORD-001524,CUST-0342,external ssd,4,94.46,2024-01-10
ORD-001525,CUST-0099,Mechanical Keyboard,7,72.39,24/10/2025
ORD-002951,CUST-0076, desk lamp ,1,37.44,05-03-2025
ORD-000262,CUST-0155,WEBCAM,6,48.99,"Feb 10, 2024"
ORD-004177,CUST-0187,Laptop Stand,2,39.73,27/11/2025
ORD-003918,CUST-0339,NOTEBOOK,3,7.37,"Sep 01, 2024"
ORD-000134,CUST-0269,MECHANICAL KEYBOARD,3,172.64,"Mar 04, 2025"
ORD-004370,CUST-0051,EXTERNAL SSD,6,133.16,"Oct 06, 2025"
ORD-002014,CUST-0073,WEBCAM,8,73.05,"Mar 10, 2024"
ORD-002456,CUST-0298,laptop stand,1,23.26,2025-01-19
ORD-000687,CUST-0369, wireless mouse ,5,39.42,07-29-2025
ORD-002187,CUST-0061, headset ,5,153.01,07-23-2025
ORD-002369,CUST-0394,Headset,2,146.42,21/03/2024
ORD-004797,CUST-0172,Usb-C Hub,4,65.34,30/12/2025
ORD-001938,CUST-0275,MECHANICAL KEYBOARD,5,171.87,"Mar 28, 2024"
ORD-000244,CUST-0301,headset,6,93.68,2025-06-24
ORD-001801,CUST-0285,Webcam,7,121.94,22/05/2024
ORD-000170,CUST-0038,WIRELESS MOUSE,3,41.55,"Jan 19, 2024"
ORD-002295,CUST-0034, desk lamp ,4,41.37,08-29-2024
ORD-002268,CUST-0078,notebook,1,13.07,2025-11-09
ORD-001758,CUST-0307,NOTEBOOK,1,11.62,"Feb 15, 2024"
ORD-002992,CUST-0243,external ssd,5,89.33,2025-05-08
ORD-003630,CUST-0151,MECHANICAL KEYBOARD,4,175.99,"Jan 06, 2024"
ORD-004729,CUST-0183,Webcam,4,122.00,16/10/2025
ORD-004519,CUST-0193, desk lamp ,3,45.29,12-03-2025
ORD-001286,CUST-0262,WIRELESS MOUSE,2,19.88,"May 31, 2025"
ORD-004460,CUST-0208,wireless mouse,1,25.00,2024-03-13
ORD-004122,CUST-0075,NOTEBOOK,2,4.81,"May 31, 2024"
ORD-004035,CUST-0140, external ssd ,6,169.32,06-12-2024
ORD-002373,CUST-0248,Laptop Stand,2,35.70,07/09/2024
ORD-000864,CUST-0174,webcam,7,46.83,2024-02-11
ORD-000362,CUST-0074,NOTEBOOK,4,4.13,"Jul 11, 2024"
ORD-002359,CUST-0015, mechanical keyboard ,6,126.80,08-17-2025
ORD-004829,CUST-0074,Monitor,2,366.56,10/06/2025
ORD-004556,CUST-0072,webcam,1,84.84,2025-11-27
ORD-004790,CUST-0190,LAPTOP STAND,1,36.60,"Apr 27, 2025"
ORD-000347,CUST-0307, headset ,2,92.20,07-15-2024
ORD-000598,CUST-0025,LAPTOP STAND,4,44.35,"Jan 03, 2025"
ORD-002773,CUST-0180,Webcam,1,80.68,11/07/2024
ORD-000504,CUST-0368,external ssd,5,161.41,2024-11-11
ORD-003489,CUST-0055,Laptop Stand,4,65.23,15/11/2024
ORD-001040,CUST-0163,webcam,7,33.67,2025-11-23
ORD-001484,CUST-0069,monitor,5,409.45,2025-12-25
ORD-002812,CUST-0026,external ssd,5,55.41,2024-07-25
ORD-004850,CUST-0381,WEBCAM,7,118.09,"Feb 02, 2025"
ORD-000385,CUST-0019,Usb-C Hub,7,57.99,06/05/2025
ORD-004158,CUST-0064,DESK LAMP,3,61.47,"Jul 04, 2025"
ORD-000087,CUST-0005, laptop stand ,2,24.28,03-14-2025
ORD-001245,CUST-0246,Monitor,3,409.67,20/11/2025
ORD-000049,CUST-0218,Laptop Stand,6,31.68,22/10/2025
ORD-004521,CUST-0309,,1,146.17,29/05/2025
ORD-002744,CUST-0322,webcam,4,30.09,2024-05-31
ORD-001156,CUST-0216,notebook,2,4.75,2024-09-09
ORD-003843,CUST-0011, monitor ,2,349.93,02-20-2024
ORD-003138,CUST-0019,MECHANICAL KEYBOARD,3,101.82,"May 04, 2024"
ORD-002080,CUST-0205,external ssd,1,60.31,2024-11-11
ORD-003215,CUST-0137, wireless mouse ,7,37.17,12-16-2024
ORD-004040,,usb-c hub,6,72.45,2025-08-10
ORD-000380,CUST-0023,notebook,2,12.34,2025-10-06
ORD-004137,CUST-0180,Notebook,4,13.43,04/04/2025
ORD-001962,CUST-0072,MONITOR,3,143.88,"Mar 24, 2024"
ORD-000645,CUST-0185,Wireless Mouse,6,24.36,03/02/2025
ORD-003175,CUST-0115, mechanical keyboard ,4,88.74,05-25-2025
ORD-002176,CUST-0340,mechanical keyboard,5,170.48,2024-10-07
ORD-001304,CUST-0192,webcam,2,,2024-01-25
ORD-000356,CUST-0116,wireless mouse,1,17.07,
ORD-001491,CUST-0156, headset ,5,107.49,05-08-2025
ORD-003642,CUST-0298,WEBCAM,5,68.14,"Aug 22, 2025"
ORD-000787,CUST-0170, external ssd ,3,171.84,12-13-2025
ORD-002626,,EXTERNAL SSD,4,122.23,"Mar 24, 2025"
ORD-002974,CUST-0216,MECHANICAL KEYBOARD,8,79.70,"Jan 25, 2025"
ORD-004662,CUST-0330,MECHANICAL KEYBOARD,5,98.27,"Sep 09, 2025"
ORD-000161,CUST-0161,Wireless Mouse,6,39.06,15/05/2025
ORD-001378,CUST-0015,USB-C HUB,2,63.04,"Feb 13, 2024"
ORD-004365,CUST-0354,Headset,8,36.98,16/10/2025
ORD-003351,CUST-0024, external ssd ,3,93.99,06-11-2024
ORD-001281,CUST-0252,Desk Lamp,6,24.26,14/05/2024
ORD-003512,CUST-0030,laptop stand,4,66.25,2025-08-21
ORD-000765,CUST-0374,Desk Lamp,8,50.71,08/09/2025
ORD-003963,CUST-0178, laptop stand ,8,43.77,05-27-2025
ORD-002436,CUST-0057,notebook,5,6.24,2025-07-12
ORD-001702,CUST-0072,WEBCAM,3,128.47,"Oct 12, 2024"
ORD-003236,CUST-0234,headset,5,67.00,2024-10-02
ORD-000862,CUST-0397,WIRELESS MOUSE,4,43.39,"Jun 26, 2025"
ORD-000306,CUST-0160,WEBCAM,1,78.04,"Nov 04, 2024"
ORD-003136,CUST-0004,external ssd,1,217.25,2025-05-31
ORD-004578,CUST-0184,WIRELESS MOUSE,2,26.16,"Sep 13, 2024"
ORD-004042,CUST-0105,WEBCAM,1,73.95,"Nov 07, 2025"
ORD-002320,CUST-0310,wireless mouse,7,42.25,2025-11-08
ORD-000399,CUST-0135, usb-c hub ,8,42.02,03-07-2024
ORD-001732,CUST-0097,laptop stand,1,27.26,2024-03-26
ORD-001188,CUST-0304,external ssd,3,150.51,2025-03-28
ORD-001120,CUST-0180,external ssd,8,51.91,2024-02-18
ORD-001798,CUST-0324,WEBCAM,2,44.48,"May 16, 2024"
ORD-004129,CUST-0287,External Ssd,4,215.29,14/12/2025
ORD-003366,CUST-0096,DESK LAMP,2,30.13,"Nov 12, 2025"
ORD-003681,CUST-0066,Wireless Mouse,5,36.18,11/02/2025
ORD-002352,CUST-0101,monitor,8,308.47,2024-05-15
ORD-004804,CUST-0075,external ssd,3,68.12,2025-01-30
ORD-001386,CUST-0110,MECHANICAL KEYBOARD,1,64.77,"Feb 15, 2025"
ORD-001384,CUST-0118,usb-c hub,2,49.29,2025-06-16
ORD-003009,CUST-0067,Usb-C Hub,4,89.30,11/05/2025
ORD-001783,CUST-0376, external ssd ,4,206.98,11-13-2025
ORD-002209,CUST-0072,Headset,6,114.45,21/06/2025
ORD-000302,CUST-0265,DESK LAMP,3,29.77,"Mar 30, 2024"
ORD-002056,CUST-0390,laptop stand,2,51.47,2024-12-02
ORD-001445,CUST-0119,Desk Lamp,6,55.39,15/11/2024
ORD-002717,CUST-0289,Usb-C Hub,5,28.43,03/10/2025
ORD-002361,CUST-0237,Mechanical Keyboard,3,96.13,22/04/2024
ORD-003930,CUST-0050,MECHANICAL KEYBOARD,3,149.00,"Aug 24, 2025"
ORD-000573,CUST-0354,Laptop Stand,6,25.06,23/04/2025
ORD-001498,CUST-0172,WEBCAM,6,129.84,"Mar 09, 2024"
ORD-000629,CUST-0300,Wireless Mouse,6,37.28,29/03/2025
ORD-004491,CUST-0337, external ssd ,5,138.51,04-20-2025
ORD-000671,CUST-0262, desk lamp ,8,47.18,07-10-2025
ORD-002461,CUST-0180,Desk Lamp,7,40.51,03/08/2024
ORD-004176,CUST-0013,mechanical keyboard,2,65.67,2025-01-07
ORD-003691,CUST-0367, external ssd ,8,181.14,06-10-2024
ORD-004248,CUST-0210,mechanical keyboard,8,91.83,2025-10-16
ORD-003335,CUST-0056, wireless mouse ,8,16.50,01-31-2025
ORD-001279,CUST-0077, wireless mouse ,6,27.86,07-07-2025
ORD-002232,CUST-0350,wireless mouse,8,39.34,2025-07-27
ORD-002689,CUST-0255,Mechanical Keyboard,1,123.05,12/01/2024
ORD-004555,CUST-0009, desk lamp ,4,54.27,05-06-2025
ORD-003768,CUST-0086,desk lamp,3,29.19,2024-04-14
ORD-004713,CUST-0128,Usb-C Hub,6,49.42,16/05/2024
ORD-002354,CUST-0033,WIRELESS MOUSE,7,16.42,"Jul 03, 2024"
ORD-000357,CUST-0261,Wireless Mouse,5,32.97,28/11/2025
ORD-004559,CUST-0360, desk lamp ,7,37.38,09-01-2024
